197.955063,173.198013,341.998962,341.492371,216.52388,360
205.430176,195.14035,342.267883,334.582397,236.632538,360
204.008057,176.255219,345.232239,330.228088,233.068878,360
194.573929,166.707443,338.835724,330.794891,223.078949,360
201.983597,195.487106,318.545258,348.974274,226.819519,360
191.00325,193.415207,307.415283,322.155487,224.361252,360
188.093277,185.492706,295.748016,311.264252,229.23848,360
187.466461,186.745224,300.641266,314.461731,226.482925,360
195.701263,207.122726,294.249481,296.753937,245.808197,360
187.484406,198.090164,278.389832,285.12851,242.771454,360
190.812714,213.272263,284.569,298.535522,244.30632,360
194.45105,220.375778,287.741241,289.354675,257.362549,360
190.391647,222.246979,271.610138,284.282806,245.171997,360
185.123688,228.98674,269.903015,281.923523,249.781555,360
194.359436,240.019913,268.37561,290.898346,252.332642,360
187.154892,243.012817,256.376312,278.475433,243.332413,360
192.856293,255.905609,243.274689,285.460999,247.552017,360
194.220352,266.809357,244.997696,277.981506,268.145599,360
194.956543,270.206116,238.155914,274.833954,261.081635,360
197.909744,261.107758,242.033554,289.766541,254.855545,360
200.910919,263.7659,256.562012,270.239471,283.06015,360
199.929794,258.398956,259.940613,275.419098,276.414581,360
192.438843,267.547028,240.464706,271.000061,273.622986,360
197.293655,262.740051,255.776337,270.599823,290.057526,360
194.05455,236.964401,255.423874,261.725677,284.474945,360
201.723267,239.22522,268.265625,279.489502,284.709503,360
211.380295,283.231873,258.406738,271.15152,307.725922,360
194.738251,269.230499,266.212769,256.280701,313.579163,360
205.22319,234.751297,276.687042,283.87149,281.582153,360
205.291931,283.772278,253.4366,272.204468,299.840149,360
206.573288,256.183197,272.993408,272.711365,312.523132,360
198.895874,256.347137,250.453949,270.371918,290.046173,360
206.424484,297.432434,252.205414,261.643463,305.63385,360
202.86528,241.905685,272.607941,272.923309,297.791901,360
224.213318,287.857513,271.616089,277.930664,312.801971,360
207.942001,271.727997,262.323608,276.079529,305.104675,360
209.780396,244.76442,290.851685,273.322876,302.417175,360
212.634247,270.806458,265.130646,264.024017,310.937164,360
198.362762,246.056351,278.871429,261.373047,302.414734,360
206.720428,234.480286,283.469482,288.385162,289.412689,360
202.082428,260.052612,260.531799,260.159607,301.066101,360
204.402695,246.659348,281.592224,262.657532,309.061798,360
202.465164,230.44957,275.077759,267.46933,303.297333,360
