0.0,140.531464,141.679153,360
0.0,180.655869,155.469604,360
0.0,149.33902,153.225204,360
0.0,156.550125,165.74498,360
0.0,171.16156,164.830338,360
0.0,95.302841,91.042328,360
0.0,106.757309,99.764236,360
0.0,136.223648,149.271866,360
0.0,110.120834,106.010864,360
0.0,121.205528,132.79007,360
0.0,139.579605,151.136139,360
0.0,110.112938,119.373062,360
0.0,144.885559,152.600906,360
0.0,159.997757,166.392349,360
0.0,99.637749,101.99781,360
0.0,134.928818,146.729431,360
0.0,217.571671,205.675842,360
0.0,119.578812,121.257881,360
0.0,114.674026,114.383133,360
0.0,133.202667,145.583542,360
0.0,88.487862,93.350189,360
0.0,119.970581,118.907295,360
0.0,128.36467,129.416214,360
0.0,112.529236,114.318893,360
0.0,109.769455,98.406952,360
0.0,132.461411,118.408913,360
0.0,149.47876,113.037872,360
0.0,106.437859,85.732414,360
0.0,115.96167,116.670784,360
0.0,137.822601,131.486252,360
0.0,87.964012,98.402176,360
0.0,91.431282,93.990601,360
0.0,112.488533,102.044144,360
0.0,106.170883,95.462112,360
0.0,102.998512,102.32534,360
0.0,91.19812,96.308716,360
0.0,107.486992,99.104675,360
0.0,192.904312,191.72226,360
0.0,176.729263,194.458282,360
0.0,120.672813,113.720497,360
0.0,116.999214,127.230324,360
0.0,135.237396,135.115433,360
0.0,127.610733,138.281296,360
0.0,109.968552,116.304077,360
0.0,157.852905,166.28833,360
0.0,191.959137,214.209351,360
0.0,147.155731,152.160431,360
0.0,133.784851,135.009109,360
0.0,231.61087,228.73175,360
0.0,165.081253,160.845428,360
0.0,126.96769,135.720047,360
0.0,200.193985,165.852188,360
0.0,142.496552,144.323288,360
0.0,182.100311,179.53804,360
0.0,110.939339,116.255966,360
0.0,168.280777,146.893082,360
0.0,106.348198,128.419312,360
0.0,154.872009,143.422699,360
0.0,160.615189,168.802017,360
0.0,141.4077,146.317001,360
0.0,113.477135,119.374512,360
0.0,162.410294,156.499863,360
0.0,115.252777,124.716743,360
0.0,101.170143,103.102669,360
0.0,94.115891,91.087379,360
0.0,89.860481,89.887383,360
0.0,106.68087,144.105637,360
0.0,124.061005,116.302193,360
0.0,115.569771,99.910149,360
0.0,121.696938,132.185013,360
0.0,167.457108,158.123734,360
0.0,205.123398,200.839188,360
0.0,160.492966,169.672455,360
0.0,142.736374,128.508835,360
0.0,102.654808,112.623482,360
0.0,110.279129,105.043549,360
0.0,129.85495,137.663284,360
0.0,157.189774,155.16362,360
0.0,131.330963,132.293427,360
0.0,124.750816,108.461792,360
0.0,111.725273,129.590561,360
0.0,146.926788,158.746124,360
0.0,147.423828,161.70401,360
0.0,110.260353,120.359535,360
0.0,119.944992,126.028122,360
0.0,129.236572,120.585022,360
0.0,123.04631,121.159683,360
0.0,102.54689,93.441399,360
0.0,116.382927,124.996964,360
0.0,150.034027,145.658524,360
0.0,94.165382,93.464203,360
0.0,98.415184,107.228416,360
0.0,129.916077,115.596825,360
0.0,131.694672,111.925209,360
0.0,81.091454,97.675819,360
0.0,111.506271,117.566071,360
0.0,114.172028,133.551025,360
0.0,88.313705,107.505569,360
0.0,100.012032,107.795013,360
0.0,112.526978,110.547325,360
0.0,160.314407,148.815643,360
0.0,152.474792,138.161987,360
0.0,107.404633,114.015144,360
0.0,119.95546,112.225327,360
0.0,80.873512,77.028976,360
0.0,137.379578,159.463745,360
0.0,158.433685,145.018326,360
0.0,108.224899,113.274734,360
0.0,96.754036,99.730499,360
0.0,119.615898,115.314369,360
0.0,120.398895,115.575745,360
0.0,94.979851,92.480667,360
0.0,78.348366,90.585365,360
0.0,132.809219,147.620071,360
0.0,126.806915,112.439735,360
0.0,77.9226,96.054726,360
0.0,86.390396,82.851875,360
0.0,91.165108,97.003242,360
0.0,89.236847,86.938301,360
0.0,92.493233,119.877594,360
0.0,97.858734,99.186752,360
0.0,97.81749,101.568748,360
0.0,118.770882,105.807655,360
0.0,104.88269,108.690422,360
0.0,127.365143,136.424469,360
0.0,96.999275,108.52121,360
0.0,120.943329,120.81459,360
0.0,113.532806,107.744812,360
0.0,157.560898,158.08606,360
0.0,118.901321,118.008217,360
0.0,80.799217,80.779518,360
0.0,94.767059,94.122108,360
0.0,107.094208,114.016762,360
0.0,101.651268,106.120567,360
0.0,113.733887,138.902664,360
0.0,123.154076,159.489319,360
0.0,111.249077,115.756584,360
0.0,90.007584,87.558418,360
0.0,98.072479,93.31546,360
0.0,109.999077,104.143417,360
0.0,116.381508,119.640854,360
0.0,107.111046,96.712097,360
0.0,95.340393,85.956596,360
0.0,119.33168,123.527176,360
0.0,117.142799,124.529495,360
0.0,107.842545,107.801323,360
0.0,82.750282,91.822105,360
0.0,108.227951,109.712059,360
0.0,102.319,104.604858,360
0.0,111.559418,117.974403,360
0.0,100.768898,99.231865,360
0.0,85.576546,86.869225,360
0.0,84.133163,77.75943,360
0.0,84.337097,96.771126,360
0.0,122.233444,128.843689,360
0.0,96.384979,77.290543,360
0.0,130.149323,129.140823,360
0.0,113.839874,118.333855,360
0.0,68.523636,76.512627,360
0.0,126.564651,120.980377,360
0.0,147.785858,154.28096,360
0.0,137.351334,138.252548,360
0.0,103.660927,100.275009,360
0.0,115.956352,129.083389,360
0.0,105.01609,108.936478,360
0.0,112.577011,120.176918,360
0.0,113.112701,111.202705,360
0.0,88.357185,87.7229,360
0.0,141.376389,129.866165,360
0.0,82.264427,73.838905,360
0.0,104.38987,84.108841,360
0.0,110.186546,101.544998,360
0.0,119.892532,122.358376,360
0.0,158.817123,114.351349,360
0.0,118.598701,114.054932,360
0.0,85.757904,92.846161,360
0.0,88.90876,100.783646,360
0.0,91.200005,91.688843,360
0.0,84.320526,79.324638,360
0.0,81.916702,74.258667,360
0.0,107.965172,96.792366,360
0.0,97.647476,91.612953,360
0.0,89.999878,85.866379,360
0.0,77.468842,79.925865,360
0.0,95.609741,95.498535,360
0.0,148.935638,129.642029,360
0.0,124.237206,121.26593,360
0.0,89.869141,96.05201,360
0.0,93.781883,92.142319,360
0.0,115.562645,137.386719,360
0.0,119.526634,117.511711,360
0.0,102.113594,111.863274,360
0.0,92.640526,96.373917,360
0.0,112.39991,108.834976,360
0.0,121.162064,128.927979,360
0.0,111.921478,112.85466,360
0.0,93.087898,94.513527,360
0.0,100.291779,104.435272,360
0.0,85.124359,91.337761,360
0.0,85.496605,83.860573,360
0.0,88.56926,96.686844,360
0.0,82.951981,75.036621,360
0.0,114.854858,117.508873,360
0.0,126.440636,95.650566,360
0.0,90.961121,109.623474,360
0.0,103.550819,92.481895,360
0.0,117.99501,105.80265,360
0.0,90.729607,87.84111,360
0.0,86.594467,83.808365,360
0.0,90.642151,89.24131,360
0.0,85.212624,80.591599,360
0.0,103.4851,110.877106,360
0.0,113.513214,116.599808,360
0.0,95.917122,80.563576,360
0.0,105.141151,87.551834,360
0.0,171.999298,166.354401,360
0.0,123.781013,136.955521,360
0.0,109.553505,112.756088,360
0.0,91.70195,99.69223,360
0.0,83.057594,80.718681,360
0.0,105.918091,101.830696,360
0.0,107.042961,119.605614,360
0.0,110.637459,109.935234,360
0.0,109.089745,101.762581,360
0.0,85.727051,82.986198,360
0.0,107.21286,99.54541,360
0.0,142.797729,121.242668,360
0.0,112.023994,100.056168,360
0.0,108.806038,103.26384,360
0.0,135.195862,128.302231,360
0.0,95.203094,98.844582,360
0.0,103.755348,95.048683,360
0.0,106.054901,107.222267,360
0.0,92.344589,92.417847,360
0.0,97.550446,99.338814,360
0.0,105.551529,92.885742,360
0.0,87.007332,84.193474,360
0.0,89.578888,77.227356,360
0.0,82.053215,77.819199,360
0.0,89.863319,90.150429,360
0.0,91.545494,100.4142,360
0.0,107.597321,83.340965,360
0.0,107.197639,100.689491,360
0.0,79.435852,89.103554,360
0.0,90.168571,86.498428,360
0.0,95.131813,83.906631,360
0.0,84.156799,87.746941,360
0.0,83.153458,81.759399,360
0.0,81.561935,78.642212,360
0.0,105.965996,106.033844,360
0.0,114.427231,118.240646,360
0.0,105.426643,95.190872,360
0.0,100.29113,93.04863,360
0.0,133.294403,128.037781,360
