321,39,-1,-1,-1,-1,-1,-1,234,306,-1,-1,185,355,-1,-1,-1,-1,192,48,-1,-1,82,48,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
292,68,-1,-1,-1,-1,-1,-1,190,350,-1,-1,185,355,-1,-1,-1,-1,149,91,-1,-1,136,354,360
-1,-1,201,159,-1,-1,-1,-1,190,350,-1,-1,185,355,-1,-1,-1,-1,210,30,207,283,-1,-1,360
-1,-1,247,113,302,58,-1,-1,195,345,-1,-1,185,355,-1,-1,-1,-1,225,15,-1,-1,-1,-1,360
330,30,-1,-1,345,15,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,192,48,-1,-1,79,51,360
330,30,-1,-1,338,22,-1,-1,-1,-1,143,37,-1,-1,110,70,-1,-1,192,48,144,346,-1,-1,360
330,30,-1,-1,338,22,-1,-1,216,324,-1,-1,-1,-1,110,70,-1,-1,192,48,212,278,-1,-1,360
-1,-1,227,133,338,22,-1,-1,185,355,-1,-1,-1,-1,110,70,-1,-1,192,48,-1,-1,-1,-1,360
330,30,-1,-1,-1,-1,-1,-1,195,345,-1,-1,-1,-1,-1,-1,241,3,-1,-1,162,328,-1,-1,360
-1,-1,-1,-1,-1,-1,194,166,190,350,-1,-1,185,355,-1,-1,-1,-1,206,34,204,286,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,164,16,185,355,-1,-1,219,25,-1,-1,-1,-1,155,335,360
-1,-1,-1,-1,-1,-1,-1,-1,206,334,-1,-1,185,355,-1,-1,274,330,-1,-1,162,328,-1,-1,360
312,48,-1,-1,281,79,-1,-1,190,350,-1,-1,185,355,-1,-1,-1,-1,-1,-1,183,307,-1,-1,360
-1,-1,247,113,-1,-1,-1,-1,211,329,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,119,11,360
-1,-1,-1,-1,-1,-1,201,159,190,350,-1,-1,185,355,-1,-1,253,351,-1,-1,-1,-1,119,11,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,139,351,-1,-1,360
330,30,-1,-1,338,22,-1,-1,-1,-1,-1,-1,185,355,-1,-1,257,347,-1,-1,139,351,-1,-1,360
345,15,-1,-1,-1,-1,-1,-1,-1,-1,110,70,-1,-1,110,70,-1,-1,188,52,-1,-1,155,335,360
345,15,-1,-1,-1,-1,247,113,216,324,-1,-1,-1,-1,121,59,232,12,-1,-1,194,296,-1,-1,360
352,8,-1,-1,-1,-1,-1,-1,185,355,-1,-1,242,298,-1,-1,253,351,-1,-1,-1,-1,119,11,360
345,15,-1,-1,352,8,-1,-1,-1,-1,-1,-1,242,298,-1,-1,-1,-1,-1,-1,-1,-1,100,30,360
-1,-1,-1,-1,330,30,-1,-1,201,339,-1,-1,-1,-1,169,11,-1,-1,165,75,144,346,-1,-1,360
321,39,-1,-1,-1,-1,-1,-1,-1,-1,103,77,185,355,-1,-1,257,347,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
338,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,220,20,-1,-1,132,358,360
312,48,-1,-1,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,219,25,-1,-1,-1,-1,-1,-1,360
-1,-1,227,133,-1,-1,258,102,185,355,-1,-1,185,355,-1,-1,257,347,-1,-1,-1,-1,119,11,360
330,30,-1,-1,-1,-1,209,151,-1,-1,-1,-1,185,355,-1,-1,253,351,-1,-1,162,328,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,216,324,-1,-1,185,355,-1,-1,253,351,-1,-1,-1,-1,119,11,360
302,58,-1,-1,-1,-1,247,113,185,355,-1,-1,185,355,-1,-1,-1,-1,225,15,144,346,-1,-1,360
-1,-1,-1,-1,302,58,-1,-1,185,355,-1,-1,185,355,-1,-1,257,347,-1,-1,-1,-1,119,11,360
-1,-1,227,133,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,257,347,-1,-1,-1,-1,119,11,360
-1,-1,258,102,-1,-1,258,102,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,150,340,360
345,15,-1,-1,-1,-1,258,102,185,355,-1,-1,185,355,-1,-1,204,40,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,-1,-1,172,68,-1,-1,119,11,360
302,58,-1,-1,-1,-1,-1,-1,185,355,-1,-1,190,350,-1,-1,-1,-1,225,15,-1,-1,145,345,360
-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,257,347,-1,-1,-1,-1,119,11,360
-1,-1,-1,-1,-1,-1,-1,-1,190,350,-1,-1,185,355,-1,-1,-1,-1,197,43,-1,-1,119,11,360
