242.641327,376.568085,264.667175,296.641357,225.795258,360
223.282379,346.203674,261.02655,251.514175,221.001328,360
184.659576,224.771317,212.126755,220.232712,257.015381,360
479.245026,566.623047,509.254364,530.146362,486.462494,360
301.518982,415.958069,288.040497,458.669861,327.871796,360
254.041397,420.003235,281.249786,346.966614,291.995636,360
235.798843,390.206177,223.110947,313.780853,245.04863,360
325.940338,318.066589,371.777649,366.252899,416.278381,360
215.865433,288.350311,256.20636,240.084381,246.855972,360
207.375717,251.618698,250.614349,240.621277,258.596191,360
249.444962,309.499817,265.496613,286.605713,286.986023,360
239.488846,298.007202,301.763855,258.350159,267.060028,360
316.212311,380.791229,394.140259,300.356415,350.5336,360
437.309479,467.423492,499.069061,435.10907,485.461121,360
184.014114,252.212357,272.825592,207.177567,213.257187,360
291.26947,376.824371,338.28891,314.328461,344.976349,360
321.610291,396.218811,363.231262,333.173828,334.768646,360
317.99176,352.435089,383.997772,341.728394,369.197784,360
258.294006,341.930328,338.028198,256.347321,232.590408,360
205.615021,273.754272,244.748672,207.219925,257.551208,360
268.296082,322.506989,296.056305,300.544678,270.682098,360
213.709213,232.619385,233.067825,260.101166,265.573486,360
320.791931,401.507263,338.014435,349.734863,325.025208,360
195.682022,267.187805,240.174942,211.593369,200.620743,360
235.624374,279.882874,285.236298,246.059341,251.517685,360
272.923248,330.821747,259.75235,358.489227,288.046783,360
239.052032,338.791992,269.838379,285.41687,207.075516,360
305.67218,399.590576,333.093567,348.69516,303.456116,360
208.992416,285.960815,209.918655,287.661316,232.100403,360
179.557236,274.119659,222.297012,199.290115,203.133133,360
286.274139,376.666748,331.363586,286.605438,252.525879,360
194.532837,249.488907,249.645157,243.362625,231.720261,360
257.773743,313.712341,290.73938,281.913422,275.543945,360
198.230316,253.907242,230.557709,255.91069,247.82901,360
358.350616,489.879272,384.332031,363.952362,296.490875,360
198.711685,212.508209,229.241318,242.636047,288.115753,360
342.750854,414.429413,342.761688,422.896271,353.444244,360
208.7827,260.205353,222.033142,280.988647,245.499207,360
211.78476,242.805817,235.599609,268.408203,263.595947,360
328.047729,417.238647,331.285248,368.703491,315.684845,360
426.385864,521.695984,461.718597,405.142975,422.946747,360
287.528015,373.708771,314.741547,338.188385,377.0466,360
290.503082,380.122772,290.927063,348.552979,343.73642,360
458.750061,534.242615,493.786041,502.718231,478.119507,360
228.339905,336.626923,289.71225,251.858795,206.721588,360
371.950775,437.855652,373.228455,402.240204,395.01593,360
224.264679,295.846863,245.429047,255.44252,226.1008,360
288.784424,360.706085,311.954742,317.14563,311.260223,360
264.586731,356.125275,276.737488,311.595673,248.636902,360
336.301056,411.034821,354.843231,373.136902,331.117981,360
307.562378,403.953674,306.033936,369.815063,274.783081,360
318.453278,427.732697,311.398254,395.22168,301.388,360
261.999725,358.415131,310.909149,278.259186,250.806259,360
304.589325,360.321533,286.768341,378.800964,319.047241,360
362.488831,489.775085,386.782715,421.061584,342.681519,360
277.949982,314.720093,368.805328,262.141022,320.195984,360
250.300262,336.797668,267.255707,317.432953,246.901489,360
193.570053,303.49469,208.975128,234.341965,203.149979,360
268.635773,359.271423,269.874237,330.004181,258.816772,360
322.908112,460.19339,307.341827,368.00882,271.29834,360
171.552429,284.886353,230.86554,158.867325,178.596527,360
224.872345,242.061783,258.349884,290.921661,293.63324,360
363.116364,380.996429,374.699799,434.027466,412.639893,360
185.721054,228.567551,220.693481,228.849014,251.918488,360
349.971191,439.164734,327.60907,429.633911,343.50531,360
281.76828,360.467407,254.464508,373.129883,286.47113,360
317.582703,398.397552,355.198517,362.308624,302.694275,360
234.050003,277.497833,307.678223,208.295853,254.096863,360
266.287506,339.379547,330.371979,311.466461,297.76123,360
309.249084,380.74176,300.860443,364.761444,320.234833,360
313.329132,401.973541,282.158661,420.665131,347.31134,360
415.979828,472.87616,383.180908,500.282104,447.840088,360
242.633896,373.41684,267.445557,276.438202,254.093384,360
272.94162,325.694061,278.972076,372.435516,328.102478,360
281.877319,338.868774,233.763062,416.713013,372.135284,360
432.875122,563.201172,392.964478,549.743347,416.457001,360
351.586151,431.492706,373.837769,464.663422,435.887909,360
356.037109,529.670959,358.428711,393.166931,324.55069,360
399.592194,439.892029,435.712524,459.573059,454.666931,360
391.70575,434.057922,381.954193,446.83075,425.701019,360
213.633438,288.147766,199.05864,293.067017,210.97905,360
237.887085,254.827103,238.695404,351.670776,282.208191,360
241.415222,340.234955,233.195709,323.4617,239.589813,360
237.375351,374.32663,243.206406,285.898651,189.74057,360
365.216187,488.988007,428.640137,313.51709,341.592377,360
259.695465,314.500305,254.295456,307.055603,296.619263,360
346.785431,413.904053,381.823334,368.63446,383.536957,360
238.011765,304.412537,227.877457,314.571014,271.412567,360
217.969559,271.789001,289.88504,246.810135,264.837952,360
255.283539,339.590393,265.413757,287.62677,271.454498,360
268.009521,314.449554,298.656067,278.045227,288.968384,360
385.077545,426.824188,390.39801,455.117462,424.467529,360
311.398102,370.980438,313.138519,370.315063,363.474274,360
270.013184,253.32872,334.291901,330.053558,398.368896,360
189.365768,197.450211,187.547333,305.068573,311.99295,360
308.390289,414.924835,324.698456,348.874329,280.336853,360
319.555634,363.139648,391.591797,330.247314,370.190765,360
339.346161,431.732971,391.660095,362.009277,350.873383,360
361.801697,407.672394,296.193756,480.069305,411.3909,360
214.217819,276.439392,200.033203,321.951782,238.234879,360
393.344452,557.096069,450.270996,399.195465,309.526062,360
279.487396,295.467468,316.046722,291.331757,328.070679,360
245.814789,306.538757,262.327545,353.348877,283.571747,360
270.145264,345.647491,289.188538,289.773926,298.448151,360
156.547653,281.277557,205.267044,189.443771,261.063049,360
292.518372,368.6008,315.60965,331.326416,321.721283,360
214.878922,307.126617,222.867279,281.371246,219.206863,360
328.018829,396.703125,351.383423,379.719879,361.513031,360
364.231323,454.364868,358.612701,410.244568,353.289459,360
259.036774,291.729187,255.82962,302.378113,317.503815,360
290.637299,397.721527,346.062195,297.299164,259.227478,360
266.200775,320.124878,315.720673,310.397736,291.82428,360
224.655441,295.348145,243.124786,266.868286,241.433151,360
243.270294,360.910614,261.716339,255.699066,211.346344,360
303.281586,366.735016,360.711548,304.301727,331.128998,360
298.391022,339.920746,309.388336,337.259064,317.395538,360
414.877747,504.493378,447.419647,437.788116,421.855011,360
361.947937,423.947784,328.831879,453.340729,365.783295,360
331.29834,436.602448,384.258759,331.677429,280.167572,360
374.369568,422.721161,396.440033,427.010712,404.674744,360
263.135284,349.122375,268.455322,309.880371,251.023483,360
255.490555,342.897675,315.611023,255.148239,259.75592,360
219.723038,245.808762,207.658554,314.994843,295.507233,360
306.64505,404.634857,348.945984,317.484619,300.038818,360
423.851288,544.025269,441.19162,432.658661,371.243591,360
379.915344,454.961884,455.220215,344.333527,398.657104,360
273.128387,310.208496,234.569733,403.837677,340.449677,360
203.874084,320.071136,200.977005,272.55249,224.021103,360
184.447922,263.446655,161.013092,270.040375,207.220627,360
232.560699,267.786987,282.865936,270.04715,286.036255,360
269.691284,292.019562,264.873016,354.330811,322.74707,360
194.338364,214.139343,251.301453,230.243088,229.542282,360
397.938599,470.885895,428.367615,429.617493,406.7341,360
325.989838,381.305511,296.531708,398.261627,341.597504,360
351.119415,465.119019,344.169739,384.754028,314.06308,360
337.033752,419.465637,345.866669,405.466766,348.860962,360
255.418854,311.824219,275.451355,325.439484,301.953217,360
269.90921,316.138367,311.598297,302.50705,311.968414,360
403.660797,432.036407,382.004578,488.48703,465.048492,360
177.835541,199.68924,230.940216,211.596436,237.005539,360
351.71463,420.179138,415.72229,328.074066,326.754059,360
293.543274,422.281403,333.377869,305.530304,256.684204,360
307.308563,375.164307,371.356659,314.281464,328.59201,360
288.026611,385.321777,284.250336,324.087341,311.190765,360
222.716217,304.205444,253.524536,223.778336,228.013916,360
268.183258,351.635345,304.193146,294.033203,253.108002,360
374.73819,457.224243,378.687012,434.010162,376.577118,360
258.58902,345.505249,329.482697,272.313171,263.387726,360
289.230927,312.202545,280.671539,426.483612,368.049347,360
197.060684,230.629639,218.693253,317.245941,318.811279,360
410.929993,463.262146,361.140686,555.32251,465.898193,360
680.353943,912.189087,674.756042,732.980103,585.755066,360
224.642181,313.813324,260.505707,332.968536,247.327316,360
225.064133,288.064514,226.259842,288.188843,248.078323,360
294.830994,425.457611,288.200897,347.097382,283.114136,360
222.072922,301.93631,248.285568,248.992676,247.319427,360
258.125763,351.948334,265.703094,304.719666,250.754227,360
273.975037,389.452881,258.032501,349.555603,237.305603,360
192.733368,288.252991,234.466599,252.183517,223.571075,360
269.175903,301.854767,288.370392,322.889709,333.34079,360
294.968506,404.392731,310.13501,336.786621,280.428345,360
321.374146,469.136108,306.577911,415.181763,277.276733,360
276.436279,433.618042,309.941193,279.90329,196.328049,360
196.364395,252.962265,249.131287,199.391129,221.243683,360
287.046051,357.356537,275.027771,326.298248,323.527771,360
360.517303,434.053009,350.068024,434.393463,374.723541,360
222.039307,249.797806,251.703552,268.19516,296.108978,360
180.406967,210.706589,248.825577,234.986816,227.74704,360
236.183792,316.489655,248.437927,287.931793,238.952682,360
250.247101,337.427002,274.451447,284.94812,273.715057,360
310.263031,358.925751,329.805176,375.88446,360.873474,360
298.818298,362.285614,371.294037,263.435608,311.839722,360
470.540405,568.635254,536.615784,460.171692,461.838013,360
464.819489,566.908508,392.654022,618.694031,465.544647,360
238.297714,369.050507,299.164703,263.711731,255.00824,360
317.976166,361.900513,331.325623,404.236664,375.152618,360
341.748901,448.00769,316.659088,388.188049,310.569366,360
339.773132,415.791992,364.257782,360.751892,322.503571,360
340.34024,335.222015,413.842773,320.378998,394.716705,360
348.273468,415.152924,334.956299,445.502228,360.658813,360
232.770508,287.163757,251.227875,292.354187,297.116333,360
370.029358,458.481689,381.59436,413.87796,365.624023,360
319.51886,369.679718,372.410858,335.158783,386.23175,360
241.164444,259.23465,262.401215,301.90329,292.115448,360
325.383636,399.465454,374.730469,352.024017,327.997345,360
310.831207,342.207489,352.95343,327.691772,381.434906,360
191.998657,267.540649,207.469803,262.080322,217.742432,360
278.777313,366.101379,343.814911,286.826508,291.62149,360
349.365997,421.650818,311.048523,446.689728,389.106689,360
313.742798,393.338806,361.148346,358.19165,347.686493,360
307.291809,388.20639,275.125122,386.148071,321.128296,360
283.185669,360.753174,326.832428,272.806305,277.137421,360
230.083908,273.068329,226.884781,317.990631,273.136139,360
358.178192,384.151855,348.594391,419.496674,408.350189,360
212.667175,248.703613,307.441132,208.184631,263.281311,360
278.886871,372.606659,339.003876,300.90799,285.772766,360
255.654846,352.425049,235.087067,352.254913,269.351685,360
348.395935,436.175476,395.826813,337.966888,337.138641,360
359.932983,447.260223,346.201782,429.134766,356.152405,360
288.496765,399.522491,353.148438,274.448761,266.314789,360
268.347534,277.055542,299.948883,346.537811,329.546448,360
344.511749,375.876892,383.917328,377.028687,409.720551,360
264.339752,279.819885,262.364197,342.950958,333.449799,360
210.670197,234.644394,250.049576,278.783417,256.662476,360
295.831818,325.323303,290.637695,356.395111,343.703461,360
162.044861,203.076706,166.009872,215.219269,199.683167,360
230.749634,316.692352,275.20575,237.78392,243.341553,360
378.215179,443.914581,366.079651,474.130463,393.425049,360
266.457184,316.851318,304.097198,359.540009,311.77832,360
287.643555,306.16806,292.203918,406.515442,363.650665,360
371.080261,410.034119,435.710632,390.631134,408.988892,360
251.377411,327.531128,284.406189,301.602386,260.912079,360
465.556915,552.010925,471.344788,482.628784,467.095612,360
257.792542,379.343842,281.392365,280.701355,243.510849,360
222.956924,342.616577,235.442551,249.914169,195.733566,360
207.18045,266.513031,221.972626,247.016006,270.953369,360
276.172913,296.497192,288.479187,306.573792,338.196228,360
298.824127,352.72702,309.28009,376.133728,331.068817,360
281.633453,289.216797,287.368408,353.124603,350.777649,360
250.44281,297.323853,286.406219,281.436401,267.189484,360
350.088623,460.862823,313.173309,496.715637,366.405884,360
242.101639,288.669434,296.489197,343.402679,331.052734,360
288.063324,433.569977,272.024902,370.489227,278.606232,360
167.484695,256.733124,203.211884,203.283615,189.07135,360
201.353043,257.895935,208.353607,268.887329,201.09787,360
322.55368,401.364899,347.278748,349.399902,305.334656,360
306.82428,337.439789,267.691162,373.100433,362.999817,360
353.872986,426.59433,372.405701,393.672638,379.799866,360
223.007401,242.585449,252.329132,284.831024,291.572357,360
417.616669,440.395172,429.267151,473.788879,497.077667,360
263.145447,321.035889,251.187088,367.67981,324.492462,360
382.464203,469.837524,338.825989,505.328735,423.065582,360
266.735138,309.080597,254.750381,339.934387,357.971924,360
328.849152,416.666931,348.36969,375.163849,313.702148,360
353.996246,464.448395,334.184143,410.546234,319.224091,360
345.10318,497.288788,318.391876,404.331055,284.016541,360
253.735306,383.231476,243.03688,319.116272,200.715485,360
321.695282,442.750854,326.705414,379.170563,309.581085,360
132.196548,211.23793,168.281281,232.816818,207.49498,360
209.447571,243.524551,264.774872,251.377106,270.182007,360
330.677948,444.589996,345.49939,372.79361,316.092682,360
288.701416,325.340607,281.471985,334.695343,359.417816,360
266.351318,317.354584,321.027985,288.519897,301.832764,360
279.497314,337.135315,315.85672,317.934509,316.915955,360
230.362778,339.224396,269.755432,277.528381,245.736053,360
282.549225,376.864441,317.458344,275.970978,304.064514,360
236.160721,270.574127,236.010696,279.385773,285.124359,360
187.219238,278.355835,254.267838,184.244904,192.993591,360
213.563583,317.565186,242.890457,242.381149,219.82399,360
202.2659,291.324768,248.166092,217.988815,197.503983,360
175.63974,208.697891,234.435287,197.770111,218.09082,360
