-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,204,40,-1,-1,-1,-1,-1,-1,360
-1,-1,218,142,-1,-1,-1,-1,211,329,-1,-1,185,355,-1,-1,-1,-1,-1,-1,134,356,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,209,151,-1,-1,-1,-1,185,355,-1,-1,-1,-1,134,46,-1,-1,192,48,-1,-1,119,11,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
302,58,-1,-1,-1,-1,258,102,229,311,-1,-1,185,355,-1,-1,-1,-1,169,71,-1,-1,119,11,360
-1,-1,247,113,302,58,-1,-1,185,355,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,160,330,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,201,159,302,58,-1,-1,-1,-1,-1,-1,216,324,-1,-1,-1,-1,176,64,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,201,159,-1,-1,-1,-1,-1,-1,-1,-1,190,350,-1,-1,-1,-1,225,15,-1,-1,100,30,360
330,30,-1,-1,292,68,-1,-1,206,334,-1,-1,190,350,-1,-1,-1,-1,220,20,-1,-1,160,330,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,174,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,330,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,15,-1,-1,-1,-1,360
321,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,141,349,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,215,25,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,204,40,-1,-1,167,323,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
281,79,-1,-1,281,79,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,258,102,321,39,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,-1,-1,215,25,-1,-1,119,11,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
281,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,174,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,330,360
-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,-1,-1,-1,-1,134,356,-1,-1,360
-1,-1,-1,-1,292,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,247,113,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,162,328,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,134,356,-1,-1,360
-1,-1,-1,-1,302,58,-1,-1,-1,-1,-1,-1,-1,-1,106,74,-1,-1,176,64,-1,-1,123,7,360
-1,-1,-1,-1,281,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
302,58,-1,-1,-1,-1,209,151,211,329,-1,-1,-1,-1,158,22,-1,-1,192,48,-1,-1,150,340,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,201,289,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,204,40,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
281,79,-1,-1,-1,-1,258,102,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,134,356,-1,-1,360
-1,-1,258,102,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
338,22,-1,-1,-1,-1,-1,-1,-1,-1,174,6,185,355,-1,-1,-1,-1,197,43,-1,-1,160,330,360
345,15,-1,-1,281,79,-1,-1,185,355,-1,-1,185,355,-1,-1,-1,-1,220,20,-1,-1,-1,-1,360
-1,-1,218,142,338,22,-1,-1,185,355,-1,-1,185,355,-1,-1,257,347,-1,-1,-1,-1,119,11,360
-1,-1,-1,-1,-1,-1,-1,-1,190,350,-1,-1,190,350,-1,-1,-1,-1,184,56,-1,-1,115,15,360
-1,-1,-1,-1,-1,-1,-1,-1,190,350,-1,-1,185,355,-1,-1,-1,-1,220,20,-1,-1,145,345,360
-1,-1,237,123,338,22,-1,-1,206,334,-1,-1,185,355,-1,-1,204,40,-1,-1,-1,-1,132,358,360
281,79,-1,-1,-1,-1,181,179,-1,-1,121,59,185,355,-1,-1,-1,-1,169,71,-1,-1,141,349,360
-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,209,35,-1,-1,-1,-1,160,330,360
338,22,-1,-1,281,79,-1,-1,185,355,-1,-1,185,355,-1,-1,237,7,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,330,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223,21,-1,-1,-1,-1,-1,-1,360
-1,-1,181,179,-1,-1,-1,-1,-1,-1,158,22,185,355,-1,-1,219,25,-1,-1,-1,-1,119,11,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,15,-1,-1,-1,-1,360
-1,-1,258,102,-1,-1,194,166,-1,-1,-1,-1,185,355,-1,-1,-1,-1,225,15,134,356,-1,-1,360
-1,-1,247,113,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,-1,-1,-1,-1,162,328,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,225,15,162,328,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,201,159,-1,-1,201,159,-1,-1,-1,-1,190,350,-1,-1,-1,-1,152,88,162,328,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
292,68,-1,-1,-1,-1,258,102,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,134,356,-1,-1,360
-1,-1,-1,-1,-1,-1,258,102,-1,-1,-1,-1,-1,-1,158,22,-1,-1,220,20,-1,-1,160,330,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,258,102,292,68,-1,-1,185,355,-1,-1,185,355,-1,-1,-1,-1,210,30,-1,-1,-1,-1,360
281,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,219,25,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
281,79,-1,-1,-1,-1,-1,-1,-1,-1,125,55,-1,-1,139,41,-1,-1,172,68,-1,-1,119,11,360
358,2,-1,-1,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,-1,-1,149,91,162,328,-1,-1,360
330,30,-1,-1,-1,-1,258,102,-1,-1,-1,-1,185,355,-1,-1,-1,-1,184,56,-1,-1,119,11,360
352,8,-1,-1,281,79,-1,-1,185,355,-1,-1,256,284,-1,-1,257,347,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,258,102,-1,-1,-1,-1,-1,-1,153,27,-1,-1,201,39,-1,-1,119,11,360
-1,-1,227,133,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,345,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,160,330,360
-1,-1,209,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,158,22,-1,-1,206,34,-1,-1,123,7,360
-1,-1,-1,-1,-1,-1,237,123,-1,-1,117,63,185,355,-1,-1,-1,-1,-1,-1,204,286,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,209,151,-1,-1,237,123,185,355,-1,-1,185,355,-1,-1,-1,-1,210,30,-1,-1,119,11,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,63,185,355,-1,-1,-1,-1,176,64,-1,-1,115,15,360
-1,-1,-1,-1,-1,-1,247,113,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141,349,360
-1,-1,194,166,-1,-1,237,123,190,350,-1,-1,-1,-1,106,74,-1,-1,188,52,-1,-1,79,51,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,237,123,-1,-1,258,102,206,334,-1,-1,185,355,-1,-1,-1,-1,-1,-1,204,286,-1,-1,360
-1,-1,237,123,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,204,40,-1,-1,-1,-1,84,46,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,258,102,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
281,79,-1,-1,-1,-1,-1,-1,185,355,-1,-1,185,355,-1,-1,-1,-1,-1,-1,134,356,-1,-1,360
-1,-1,258,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,258,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,15,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,204,40,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,281,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,15,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,174,6,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185,355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360
