0.0,0.0,0.0,0.0,0.045,11.565,0.023,11.587,0.0,0.0,0.0,0.0,360
0.249,11.361,0.0,0.0,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,0.0,0.0,0.023,11.587,0.045,11.565,0.045,11.565,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360
0.249,11.361,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.249,11.361,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,11.383,0.227,360
0.091,11.519,0.249,11.361,0.023,11.587,0.045,11.565,0.0,0.0,11.383,0.227,360
0.045,11.565,11.565,0.045,0.023,11.587,0.023,11.587,0.045,11.565,11.383,0.227,360
0.0,0.0,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.0,0.0,11.383,0.227,360
0.023,11.587,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,11.565,0.045,0.0,0.0,0.023,11.587,0.0,0.0,11.383,0.227,360
0.249,11.361,0.0,0.0,0.023,11.587,0.023,11.587,11.338,0.272,11.383,0.227,360
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.068,11.542,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
11.519,0.091,0.0,0.0,0.0,0.0,0.023,11.587,11.519,0.091,0.023,11.587,360
0.023,11.587,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.249,11.361,0.0,0.0,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.0,0.0,11.383,0.227,360
0.0,0.0,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.0,0.0,0.023,11.587,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.0,0.0,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.091,11.519,0.249,11.361,0.023,11.587,0.023,11.587,0.068,11.542,11.383,0.227,360
0.249,11.361,0.023,11.587,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.249,11.361,0.249,11.361,0.0,0.0,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,0.068,11.542,0.045,11.565,0.023,11.587,0.0,0.0,0.0,0.0,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.023,11.587,0.023,11.587,0.023,11.587,0.295,11.315,0.136,11.474,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
11.451,0.159,0.249,11.361,0.023,11.587,0.023,11.587,11.224,0.385,11.383,0.227,360
0.249,11.361,0.045,11.565,0.023,11.587,0.045,11.565,0.0,0.0,11.383,0.227,360
0.0,0.0,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,0.0,0.0,360
0.023,11.587,11.542,0.068,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.023,11.587,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,0.0,0.0,0.023,11.587,0.023,11.587,0.295,11.315,0.023,11.587,360
0.249,11.361,0.0,0.0,0.045,11.565,0.023,11.587,11.338,0.272,11.383,0.227,360
0.249,11.361,0.136,11.474,0.0,0.0,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.068,11.542,0.0,0.0,0.023,11.587,0.023,11.587,0.295,11.315,0.0,0.0,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.023,11.587,0.023,11.587,0.045,11.565,0.0,0.0,11.383,0.227,360
0.249,11.361,0.0,0.0,0.0,0.0,0.023,11.587,0.045,11.565,0.0,0.0,360
0.249,11.361,0.249,11.361,0.023,11.587,0.045,11.565,0.295,11.315,11.383,0.227,360
0.0,0.0,0.023,11.587,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.023,11.587,0.023,11.587,0.0,0.0,0.023,11.587,0.295,11.315,0.0,0.0,360
0.0,0.0,0.249,11.361,0.0,0.0,0.023,11.587,11.043,0.567,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,11.565,0.045,0.023,11.587,0.023,11.587,0.0,0.0,11.406,0.204,360
0.0,0.0,0.023,11.587,0.0,0.0,0.023,11.587,0.0,0.0,11.565,0.045,360
0.023,11.587,0.249,11.361,0.023,11.587,0.023,11.587,11.293,0.317,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,11.429,0.181,11.383,0.227,360
0.023,11.587,11.565,0.045,0.023,11.587,0.023,11.587,0.023,11.587,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,0.045,11.565,0.045,11.565,0.045,11.565,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,11.519,0.091,0.0,0.0,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.0,0.0,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,10.227,1.383,360
0.249,11.361,0.249,11.361,0.023,11.587,0.045,11.565,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.0,0.0,0.023,11.587,11.338,0.272,11.383,0.227,360
0.0,0.0,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.091,11.519,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.045,11.565,0.295,11.315,11.383,0.227,360
0.249,11.361,11.111,0.499,0.023,11.587,0.023,11.587,0.181,11.429,11.383,0.227,360
0.045,11.565,11.542,0.068,0.0,0.0,0.023,11.587,11.519,0.091,11.406,0.204,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.497,0.113,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,0.227,11.383,360
0.249,11.361,0.068,11.542,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,0.023,11.587,0.045,11.565,0.023,11.587,11.587,0.023,0.0,0.0,360
11.519,0.091,11.542,0.068,0.045,11.565,0.023,11.587,0.295,11.315,0.091,11.519,360
0.0,0.0,0.249,11.361,0.0,0.0,0.045,11.565,0.0,0.0,0.0,0.0,360
0.136,11.474,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,0.249,11.361,0.023,11.587,0.023,11.587,4.308,7.302,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,0.249,11.361,0.045,11.565,0.023,11.587,11.429,0.181,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,0.0,0.0,0.0,0.0,0.045,11.565,0.0,0.0,0.0,0.0,360
0.0,0.0,0.249,11.361,0.023,11.587,0.023,11.587,0.0,0.0,11.383,0.227,360
0.249,11.361,0.249,11.361,0.0,0.0,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,11.565,0.045,0.0,0.0,0.023,11.587,11.043,0.567,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.045,11.565,0.023,11.587,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
11.587,0.023,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.0,0.0,0.045,11.565,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.045,11.565,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.045,11.565,0.159,11.451,11.383,0.227,360
0.091,11.519,0.249,11.361,0.023,11.587,0.045,11.565,0.295,11.315,11.383,0.227,360
0.249,11.361,11.565,0.045,0.023,11.587,0.045,11.565,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,11.497,0.113,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.023,11.587,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.272,11.338,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.045,11.565,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.0,0.0,0.023,11.587,0.272,11.338,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.045,11.565,0.295,11.315,11.383,0.227,360
0.249,11.361,0.136,11.474,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,11.361,0.249,0.023,11.587,0.023,11.587,0.113,11.497,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.0,0.0,0.023,11.587,11.429,0.181,11.383,0.227,360
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360
11.519,0.091,0.023,11.587,0.045,11.565,0.023,11.587,11.474,0.136,0.0,0.0,360
11.565,0.045,11.542,0.068,0.0,0.0,0.023,11.587,0.0,0.0,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.272,11.338,11.224,0.385,0.023,11.587,0.295,11.315,4.921,6.689,360
0.113,11.497,0.113,11.497,0.023,11.587,0.045,11.565,0.295,11.315,11.383,0.227,360
0.113,11.497,0.249,11.361,11.224,0.385,0.023,11.587,0.295,11.315,11.111,0.499,360
11.361,0.249,0.136,11.474,0.023,11.587,11.519,0.091,11.587,0.023,11.383,0.227,360
0.0,0.0,0.0,0.0,0.045,11.565,0.023,11.587,11.474,0.136,11.565,0.045,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.406,0.204,360
0.0,0.0,0.249,11.361,0.045,11.565,0.023,11.587,0.045,11.565,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,0.249,11.361,0.023,11.587,0.023,11.587,0.113,11.497,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,11.338,0.272,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,11.338,0.272,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.272,11.338,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.068,11.542,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.068,11.542,0.249,11.361,0.045,11.565,0.023,11.587,11.587,0.023,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.159,11.451,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,0.045,11.565,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.0,0.0,0.023,11.587,0.023,11.587,11.497,0.113,11.383,0.227,360
0.249,11.361,0.136,11.474,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.068,11.542,0.023,11.587,0.023,11.587,0.0,0.0,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.045,11.565,0.159,11.451,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.045,11.565,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,0.045,11.565,0.023,11.587,0.023,11.587,0.159,11.451,0.0,0.0,360
0.023,11.587,0.023,11.587,0.045,11.565,0.045,11.565,7.279,4.331,0.0,0.0,360
0.249,11.361,0.023,11.587,0.023,11.587,0.023,11.587,0.0,0.0,0.272,11.338,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
11.293,0.317,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.227,11.383,0.249,11.361,0.023,11.587,0.023,11.587,0.272,11.338,11.338,0.272,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.361,0.249,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.136,11.474,0.249,11.361,0.023,11.587,0.023,11.587,0.0,0.0,11.406,0.204,360
0.249,11.361,0.045,11.565,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,11.451,0.159,0.023,11.587,0.023,11.587,11.179,0.431,11.383,0.227,360
0.023,11.587,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.091,11.519,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.091,11.519,0.249,11.361,0.023,11.587,0.045,11.565,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
11.519,0.091,0.249,11.361,0.045,11.565,0.045,11.565,11.497,0.113,11.383,0.227,360
0.023,11.587,0.136,11.474,0.045,11.565,0.023,11.587,11.519,0.091,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.023,11.587,0.0,0.0,0.023,11.587,0.0,0.0,11.383,0.227,360
0.249,11.361,0.023,11.587,0.023,11.587,0.023,11.587,11.542,0.068,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
11.451,0.159,11.383,0.227,0.023,11.587,0.023,11.587,11.043,0.567,11.383,0.227,360
0.249,11.361,11.519,0.091,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.249,11.361,11.542,0.068,0.023,11.587,0.023,11.587,11.519,0.091,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,0.272,11.338,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.045,11.565,0.295,11.315,11.383,0.227,360
0.272,11.338,0.181,11.429,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.0,0.0,0.023,11.587,0.295,11.315,11.497,0.113,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.023,11.587,0.023,11.587,0.023,11.587,0.045,11.565,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,0.249,11.361,0.0,0.0,0.023,11.587,11.338,0.272,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,11.542,0.068,11.383,0.227,360
0.249,11.361,0.249,11.361,0.0,0.0,0.045,11.565,0.272,11.338,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.272,11.338,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.023,11.587,0.0,0.0,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.272,11.338,11.383,0.227,360
0.023,11.587,0.249,11.361,0.0,0.0,0.045,11.565,0.272,11.338,11.383,0.227,360
0.249,11.361,0.0,0.0,0.0,0.0,0.023,11.587,11.519,0.091,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
11.542,0.068,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.136,11.474,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.136,11.474,0.0,0.0,0.023,11.587,11.587,0.023,11.383,0.227,360
0.249,11.361,11.565,0.045,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.272,11.338,0.249,11.361,0.023,11.587,0.023,11.587,11.587,0.023,11.383,0.227,360
0.249,11.361,0.249,11.361,0.045,11.565,0.045,11.565,0.295,11.315,11.383,0.227,360
0.0,0.0,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
0.023,11.587,11.565,0.045,0.045,11.565,0.023,11.587,11.361,0.249,0.0,0.0,360
0.0,0.0,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.249,11.361,0.249,11.361,0.045,11.565,0.023,11.587,0.295,11.315,11.383,0.227,360
0.0,0.0,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.0,0.0,0.0,0.0,0.0,0.0,0.023,11.587,0.0,0.0,0.0,0.0,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,11.338,0.272,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
11.451,0.159,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
11.293,0.317,0.249,11.361,0.0,0.0,0.023,11.587,11.497,0.113,11.383,0.227,360
0.249,11.361,0.249,11.361,0.023,11.587,0.023,11.587,0.295,11.315,11.383,0.227,360
